,index,artists,track_name,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
6175,15237,mokita,inside out,False,0.687,0.172,1,-11.643,0.0428,0.786,0.0,0.0985,0.435,131.946
6176,15238,zachary knowles,carpool,False,0.565,0.612,10,-9.167,0.163,0.457,4.89e-05,0.0823,0.522,171.876
6177,15241,meynus,"i don't like it, you're not the same",False,0.533,0.168,11,-13.329,0.0472,0.422,0.39,0.135,0.074,114.757
6178,15242,the millennial club,summer nights,False,0.71,0.661,1,-7.904,0.0461,0.65,6.53e-06,0.0947,0.654,135.005
6179,15246,purrple cat,black cherry,False,0.8,0.11,9,-17.176,0.0662,0.876,0.853,0.0971,0.218,120.023
6180,15247,holem,falling in love,False,0.424,0.557,7,-10.873,0.084,0.836,0.746,0.204,0.329,123.421
6181,15248,tom odell,smiling all the way back home,False,0.619,0.271,5,-12.467,0.0304,0.96,0.00124,0.164,0.309,128.09
6182,15249,arz,alone with you,True,0.768,0.374,7,-12.49,0.723,0.288,1.67e-06,0.111,0.398,75.503
6183,15252,dwsdmusic,talk it out,False,0.646,0.491,8,-13.106,0.0443,0.465,0.18,0.0834,0.68,145.033
6184,15253,keshi,westside,True,0.562,0.47,2,-10.722,0.0717,0.455,0.0,0.113,0.271,159.728
6185,15254,christian kuria,toroka,False,0.641,0.438,5,-7.029,0.132,0.905,0.000134,0.108,0.343,67.529
6186,15257,8percent,dream girl,False,0.795,0.385,7,-13.526,0.329,0.851,5.98e-05,0.234,0.55,109.996
6187,15258,zachary knowles,slow down my thoughts,False,0.732,0.421,1,-8.364,0.0876,0.685,4.07e-05,0.224,0.482,126.943
6188,15261,the deli,5:32pm,False,0.691,0.186,10,-13.672,0.0487,0.686,0.934,0.0762,0.548,86.383
6189,15263,finding hope,wish u felt the way i do,False,0.723,0.304,10,-15.227,0.052,0.744,0.0224,0.107,0.271,80.006
6190,15264,keshi,just friends,True,0.713,0.244,6,-15.639,0.101,0.767,0.00435,0.101,0.199,119.993
6191,15267,dhruv,retrograde,False,0.49,0.229,4,-12.11,0.0273,0.804,0.00489,0.126,0.281,90.205
6192,15268,bennett coast,sunsick,False,0.663,0.583,7,-9.235,0.0346,0.411,0.138,0.169,0.58,81.507
6193,15271,nekoi,glass,False,0.472,0.291,9,-13.512,0.0433,0.958,0.569,0.106,0.0701,113.011
6194,15273,peter fenn,here for you,False,0.642,0.367,4,-9.992,0.0297,0.791,5.31e-05,0.0845,0.516,102.002
6195,15275,yaeow,behind the clouds,False,0.579,0.109,3,-16.129,0.0379,0.938,0.0344,0.108,0.276,134.98
6196,15277,me7k,is it too much to ask for,False,0.901,0.467,10,-9.142,0.0586,0.05,0.0153,0.105,0.58,105.586
6197,15278,larissa lambert,my all,False,0.573,0.265,7,-9.541,0.0348,0.71,0.0,0.258,0.225,107.697
6198,15288,konteks,backdrop,False,0.782,0.293,11,-10.533,0.0496,0.142,0.782,0.0387,0.203,89.958
6199,15291,tom odell,best day of my life,True,0.683,0.187,10,-13.185,0.0347,0.983,0.00246,0.107,0.101,117.92
6200,15294,noisestorm,crab rave,False,0.768,0.933,2,-2.95,0.0385,0.206,0.915,0.0833,0.245,124.996
6201,15295,the millennial club,feel the same,False,0.792,0.659,9,-5.796,0.102,0.602,7.06e-05,0.0543,0.621,102.985
6202,15299,fenekot,let me down slowly,False,0.763,0.487,1,-11.155,0.174,0.915,0.134,0.136,0.484,146.027
6203,15300,verzache,needs,False,0.813,0.601,11,-7.552,0.116,0.189,0.0002,0.426,0.855,118.981
6204,15301,rini,aphrodite,False,0.717,0.298,6,-9.237,0.0394,0.555,0.00293,0.0997,0.262,116.039
6205,15302,jon vinyl,entice me,True,0.781,0.548,3,-6.749,0.0541,0.587,0.000101,0.141,0.5,119.888
6206,15304,finding hope,crush on you,False,0.636,0.288,1,-13.341,0.0583,0.888,0.184,0.109,0.289,140.07
6207,15305,weston estate,silence,True,0.348,0.477,4,-9.567,0.188,0.785,0.0,0.104,0.181,175.167
6208,15307,yusei,hopeless romantic,False,0.516,0.49,9,-8.079,0.139,0.941,0.937,0.267,0.352,169.999
6209,15309,fiji blue,i should've told you,False,0.725,0.66,8,-7.206,0.0663,0.465,0.000292,0.0848,0.456,117.009
6210,15311,fiji blue,space makes me sad,False,0.557,0.429,6,-10.266,0.189,0.387,0.000478,0.192,0.596,90.574
6211,15313,johnny stimson,flower,False,0.486,0.361,0,-7.682,0.21,0.135,0.0,0.0989,0.5,196.78
6212,15315,keshi,war with heaven,False,0.622,0.671,5,-6.426,0.026,0.014,0.0,0.304,0.572,84.996
6213,15316,devin kennedy,forget about you,False,0.627,0.525,11,-8.003,0.0635,0.892,0.000233,0.109,0.207,98.08
6214,15318,dhruv,what's wrong with me?,False,0.504,0.405,6,-11.312,0.0515,0.786,0.00143,0.102,0.176,93.469
6215,15319,keshi,summer,True,0.717,0.453,8,-9.394,0.0532,0.144,0.0,0.12,0.483,85.005
6216,15320,keshi,b.y.s.,False,0.632,0.653,9,-6.646,0.0379,0.508,0.0,0.265,0.355,99.997
6217,15323,masn,strawberry huracan,True,0.62,0.709,2,-5.081,0.0384,0.295,0.0,0.22,0.566,138.98
6218,15324,sainte,champagne shots,False,0.942,0.441,11,-11.448,0.469,0.493,0.0,0.138,0.925,135.028
6219,15326,yusei,fell in love in tokyo,False,0.544,0.413,11,-8.606,0.159,0.961,0.908,0.115,0.438,126.142
6220,15329,zachary knowles,slow summer,False,0.658,0.431,5,-8.902,0.0437,0.817,8.28e-06,0.21,0.464,90.003
6221,15331,kochetkovv,sing for me,False,0.802,0.073,6,-18.369,0.0778,0.737,0.803,0.0912,0.151,109.989
6222,15332,sarcastic sounds,i don't sleep,True,0.774,0.352,6,-13.13,0.214,0.105,0.741,0.348,0.258,80.51
6223,15333,kochetkovv,come right here,False,0.77,0.393,2,-9.345,0.0651,0.98,0.154,0.145,0.35,115.051
6224,15337,yxngxr1,pigeons,True,0.814,0.54,0,-9.66,0.321,0.617,0.0,0.173,0.476,160.039
6225,15338,junny,movie,False,0.583,0.557,3,-4.012,0.0494,0.663,0.0,0.374,0.595,73.615
6226,15339,conor matthews,forever right now,False,0.753,0.679,5,-4.792,0.0569,0.139,0.0,0.148,0.688,117.961
6227,15342,jimmy brown,let me know,False,0.797,0.39,2,-6.594,0.0303,0.726,0.0,0.144,0.536,97.944
6228,15345,yxngxr1,rather do,True,0.859,0.545,9,-9.39,0.248,0.853,0.0,0.0928,0.722,128.0
6229,15350,umi,remember me,False,0.84,0.344,5,-8.613,0.0374,0.456,3.36e-05,0.35,0.526,111.994
6230,15351,grentperez,cherry wine,False,0.74,0.563,11,-7.016,0.04,0.34,0.0,0.0824,0.577,104.958
6231,15353,gemini,mon amour,False,0.683,0.805,8,-7.678,0.106,0.343,0.0,0.109,0.692,109.953
6232,15354,astn,butterflies,False,0.858,0.359,8,-12.197,0.0437,0.146,3.58e-06,0.101,0.432,99.989
6233,15355,sway bleu,why you,True,0.422,0.53,6,-10.989,0.123,0.528,0.00036,0.0899,0.209,93.35
6234,15357,jenevieve,baby powder,False,0.799,0.452,1,-7.641,0.0466,0.238,0.000133,0.0878,0.732,78.461
6235,15359,brb.,move,False,0.661,0.633,5,-8.819,0.052,0.0227,9.86e-05,0.104,0.782,104.934
6236,15361,potsu,[oops],False,0.843,0.256,7,-13.565,0.0752,0.538,0.114,0.133,0.655,68.997
6237,15364,elijah who,my new love,False,0.614,0.277,1,-11.943,0.042,0.967,0.891,0.0698,0.236,84.938
6238,15365,slchld,"she likes spring, i prefer winter",False,0.39,0.661,9,-6.68,0.0604,0.556,0.0,0.264,0.487,79.56
6239,15366,intrn,seams,False,0.795,0.294,10,-12.49,0.219,0.71,0.0,0.145,0.468,127.93
6240,15367,lund,reckless,False,0.461,0.467,0,-7.628,0.0586,0.00766,0.0,0.11,0.167,74.686
6241,15368,brb.,honeymoon,False,0.71,0.639,1,-10.024,0.0367,0.0443,0.0151,0.231,0.869,143.019
6242,15369,brb.,juice,False,0.735,0.576,11,-10.496,0.0428,0.0163,0.000155,0.102,0.847,130.018
6243,15372,laica,close to me,False,0.642,0.489,7,-6.534,0.0335,0.386,0.0,0.11,0.163,116.851
6244,15373,eevee,viola,False,0.645,0.114,9,-15.768,0.356,0.967,0.831,0.112,0.191,78.015
6245,15374,a1 x j1,latest trends,True,0.716,0.513,5,-10.159,0.223,0.085,0.0,0.12,0.8,141.894
6246,15376,masn,don't talk,False,0.61,0.709,0,-5.575,0.0305,0.141,0.0,0.352,0.456,88.971
6247,15378,kavo,f my ex,True,0.894,0.435,11,-10.47,0.417,0.148,0.0,0.0736,0.717,140.02
6248,15379,thuy,universe,False,0.636,0.452,11,-8.298,0.0329,0.136,1.97e-06,0.104,0.0678,80.004
6249,15380,keshi,us,False,0.394,0.282,8,-9.873,0.0367,0.928,0.0,0.342,0.296,118.317
6250,15385,yusei,get you the moon,True,0.613,0.23,11,-19.048,0.387,0.933,0.929,0.338,0.388,104.882
6251,15386,demxntia,overthinking,False,0.708,0.574,7,-5.124,0.0343,0.669,0.0,0.0797,0.161,115.055
6252,15390,keshi,alright,False,0.631,0.474,2,-8.212,0.0417,0.528,0.0,0.127,0.392,149.993
6253,15392,tom odell,flying :)),True,0.511,0.148,6,-15.064,0.0316,0.965,0.0388,0.112,0.299,133.71
6254,15393,kochetkovv,"i love you, that's the problem",False,0.749,0.498,8,-10.743,0.0872,0.42,0.425,0.0874,0.351,157.997
6255,15401,miso,take me,False,0.756,0.426,1,-8.75,0.0745,0.504,0.0394,0.0884,0.355,135.96
6256,15402,alt bloom,october eyes,False,0.618,0.52,4,-9.232,0.367,0.719,0.0117,0.146,0.698,144.922
6257,15403,hojean,over 85,True,0.644,0.522,0,-8.197,0.0273,0.0824,0.0,0.122,0.477,99.999
6258,15404,marc wavy,daydreaming,False,0.897,0.387,10,-6.941,0.0511,0.511,1.34e-05,0.109,0.839,118.899
6259,15407,keshi,limbo,True,0.577,0.366,8,-11.792,0.0368,0.879,7.76e-05,0.137,0.0841,129.923
6260,15411,astrus*,she wonders why,True,0.671,0.288,1,-14.176,0.496,0.468,0.0,0.139,0.42,68.287
6261,15414,dhruv,stable life,False,0.502,0.446,2,-9.086,0.0365,0.466,9.03e-05,0.331,0.311,150.164
6262,15415,jaylon ashaun,strawberries and wine - acoustic,False,0.516,0.26,1,-13.279,0.0694,0.706,0.0,0.293,0.627,96.389
6263,15416,finding hope,more & more,False,0.689,0.256,1,-10.572,0.0514,0.704,2.29e-06,0.051,0.547,82.936
6264,15418,dwllrs,float through the ceiling,False,0.713,0.696,8,-5.316,0.089,0.226,0.0,0.442,0.407,121.993
6265,15419,joan,so good,False,0.779,0.648,7,-6.85,0.0881,0.0185,0.0,0.0741,0.72,90.292
6266,15421,keshi,always,False,0.629,0.495,9,-6.86,0.103,0.539,0.000231,0.0326,0.548,89.773
6267,15423,demxntia,"tonight, pt. ii",False,0.606,0.67,5,-6.009,0.0493,0.141,0.0,0.107,0.526,169.977
6268,15424,jbee,talking stage,True,0.838,0.454,11,-10.074,0.35,0.734,0.0,0.102,0.76,142.114
6269,15425,engelwood,crystal dolphin,False,0.558,0.776,9,-6.868,0.179,0.33,0.000445,0.41,0.247,128.064
6270,15432,keshi,the reaper,False,0.501,0.501,0,-9.323,0.119,0.313,0.0,0.104,0.277,160.299
6271,15433,keshi,angel,False,0.622,0.244,6,-11.319,0.0293,0.848,5.96e-05,0.0965,0.167,127.89
6272,15434,adam turley,i like that,False,0.72,0.458,8,-8.511,0.0452,0.237,0.0,0.0984,0.516,140.077
6273,15436,suggi,astroboy.,False,0.707,0.503,0,-11.281,0.0358,0.441,9.92e-05,0.16,0.556,148.021
6274,15438,home,we're finally landing,False,0.481,0.546,2,-13.266,0.0723,0.052,0.0263,0.454,0.072,180.047
6275,15439,mokita,more than friends,False,0.777,0.415,10,-8.746,0.033,0.608,0.0,0.309,0.609,129.917
6276,15441,julia alexa,please hold me,False,0.55,0.263,4,-12.448,0.0448,0.842,4.59e-06,0.167,0.0451,129.853
6277,15443,fenekot,that way (slowed + reverb),False,0.421,0.359,1,-10.406,0.0843,0.978,0.0503,0.279,0.463,169.517
6278,15447,zachary knowles,stranger to me,False,0.772,0.469,1,-7.992,0.0384,0.744,0.0,0.109,0.7,118.057
6279,15448,tenno,introvert,False,0.489,0.307,9,-15.679,0.0374,0.765,0.848,0.135,0.182,71.104
6280,15450,hashir,down,False,0.493,0.521,5,-12.464,0.375,0.219,0.71,0.0872,0.273,68.699
6281,15454,nbdy,situationship,True,0.565,0.508,10,-6.847,0.107,0.358,5.95e-06,0.113,0.372,124.848
6282,15456,keshi,hell/heaven,False,0.621,0.417,2,-9.719,0.0324,0.303,9.18e-06,0.31,0.204,133.902
6283,15459,still corners,the trip,False,0.697,0.736,11,-6.594,0.0384,0.167,0.00878,0.124,0.42,120.0
6284,15460,elijah who,this girl,False,0.79,0.133,8,-9.365,0.0915,0.875,0.808,0.111,0.422,69.997
6285,15461,sainte,on me,False,0.871,0.426,8,-12.469,0.142,0.487,0.0545,0.102,0.296,131.081
6286,15462,verzache,january,False,0.689,0.246,4,-13.33,0.0379,0.933,0.0534,0.113,0.18,87.985
6287,15463,moxas,my bad,True,0.952,0.351,1,-14.902,0.229,0.511,0.0,0.111,0.758,118.293
6288,15465,nate traveller,felt,False,0.573,0.559,0,-8.365,0.397,0.735,3.02e-06,0.125,0.62,105.037
6289,15466,iyla,strings,False,0.548,0.558,1,-4.339,0.227,0.46,0.0,0.0788,0.7,80.031
6290,15468,gentle bones,"dear me,",False,0.629,0.459,11,-8.846,0.0303,0.38,4.1e-06,0.205,0.435,138.059
6291,15471,thuy,trippin',False,0.73,0.429,6,-10.033,0.0936,0.285,0.0,0.0911,0.239,133.966
6292,15472,tomppabeats,monday loop,False,0.742,0.384,10,-8.533,0.043,0.872,0.00305,0.132,0.354,69.006
6293,15473,keshi,bandaids,False,0.619,0.294,2,-13.019,0.0305,0.83,5.18e-05,0.103,0.311,100.075
6294,15476,vluestar,$tars and i feel alone,False,0.567,0.214,0,-18.41,0.444,0.86,8.69e-05,0.12,0.56,86.251
6295,15479,vorsa,wake me when it's over,False,0.682,0.449,7,-10.219,0.0318,0.651,0.000575,0.094,0.247,82.465
6296,15481,yaeow,i'm just a ghost,False,0.426,0.238,4,-19.704,0.113,0.905,0.608,0.357,0.249,109.78
6297,15483,lrn slime,are you even real,False,0.785,0.287,1,-14.942,0.0597,0.627,0.0698,0.085,0.244,114.003
6298,15486,slchld,you won't be there for me,False,0.777,0.308,2,-6.483,0.0314,0.226,0.0,0.109,0.634,94.933
6299,15489,mj apanay,11:23,False,0.611,0.256,8,-11.29,0.0733,0.899,0.00497,0.125,0.585,123.535
6300,15490,pep starling,adeus,False,0.756,0.824,8,-1.486,0.327,0.384,0.874,0.11,0.581,173.941
6301,15492,marcos g,never fall in love with strangers,False,0.609,0.668,4,-8.6,0.301,0.255,0.0,0.173,0.69,80.002
6302,15493,michael carreon,the simple things,False,0.777,0.491,6,-6.523,0.0297,0.777,2e-06,0.101,0.681,95.106
6303,15494,alrahim wright iii,i am so sad... i am so very very sad,True,0.779,0.448,0,-12.089,0.333,0.0497,0.0,0.114,0.167,122.062
6304,15497,switchotr,clearest of signs,False,0.768,0.606,9,-7.075,0.214,0.085,0.0,0.117,0.681,95.958
6305,15499,janine,never the right time,True,0.663,0.308,7,-12.169,0.0577,0.613,0.00403,0.112,0.146,119.795
6306,15501,astn,gradually,False,0.731,0.403,6,-9.244,0.311,0.4,0.0,0.173,0.549,72.585
6307,15502,mac ayres,easy,False,0.722,0.282,5,-7.484,0.106,0.373,0.00557,0.147,0.217,91.367
6308,15505,nbdy,f.o.e,True,0.47,0.597,3,-6.723,0.119,0.33,1.77e-05,0.0865,0.326,139.127
6309,15506,christian kuria,too good,False,0.69,0.406,5,-9.41,0.106,0.232,1.88e-06,0.145,0.507,160.14
6310,15508,janine,3am,True,0.643,0.42,8,-10.602,0.0629,0.753,0.00344,0.0999,0.204,108.971
6311,15511,finding hope,to the moon & back,False,0.371,0.276,9,-14.304,0.0441,0.878,0.0051,0.129,0.126,45.664
6312,15513,thuy,in my head,True,0.721,0.496,1,-9.805,0.0728,0.273,0.0,0.157,0.321,114.047
6313,15517,keshi,more,True,0.565,0.707,5,-4.98,0.0357,0.568,0.0,0.374,0.401,79.973
6314,15518,day 7,dream away,False,0.657,0.331,6,-11.849,0.0272,0.481,0.358,0.065,0.0581,111.987
6315,15519,audrey mika,just friends,False,0.868,0.656,7,-6.579,0.0351,0.0879,0.00316,0.14,0.793,114.991
6316,15521,beach fossils,down the line,False,0.615,0.743,7,-6.569,0.041,0.237,0.00431,0.148,0.528,162.22
6317,15523,the breed,sunday vibe,False,0.67,0.456,5,-10.751,0.0673,0.279,0.895,0.0984,0.589,80.974
6318,15525,jimmy brown,2 things,False,0.676,0.257,6,-8.688,0.0424,0.887,0.0,0.113,0.612,94.994
6319,15528,keshi,xoxosos,True,0.619,0.401,5,-10.067,0.0372,0.557,7.49e-06,0.112,0.257,80.002
6320,15530,sainte,03',False,0.836,0.617,5,-5.954,0.102,0.537,0.0,0.102,0.709,130.065
6321,15534,fenekot,habits (stay high),False,0.816,0.226,10,-11.314,0.0983,0.739,6.68e-06,0.112,0.141,97.938
6322,15536,meynus,don't stay awake for too long,False,0.741,0.215,1,-14.838,0.0394,0.206,0.362,0.112,0.444,110.638
6323,15540,lullaboy,shortcut to heaven,False,0.657,0.505,1,-7.333,0.0451,0.255,0.0,0.263,0.565,91.99
6324,15541,devin kennedy,follow through,False,0.585,0.51,7,-8.056,0.0705,0.818,5.81e-06,0.28,0.622,78.324
6325,15544,sarah kang,once in a moon,False,0.389,0.278,1,-11.696,0.0397,0.872,0.0,0.354,0.31,147.882
6326,15545,finlep,brookline,False,0.511,0.11,2,-20.248,0.0769,0.987,0.947,0.11,0.13,95.946
6327,15546,koven,never have i felt this,False,0.483,0.863,1,-3.941,0.0588,0.000309,0.0495,0.331,0.302,94.006
6328,15547,kayden,fine,False,0.793,0.366,7,-7.479,0.0461,0.758,0.0,0.132,0.528,128.003
6329,15548,tankz,london scammer - remastered,True,0.917,0.333,9,-12.065,0.29,0.256,0.00908,0.1,0.262,140.04
6330,15549,danisogen,healing touch,False,0.67,0.225,11,-18.001,0.0316,0.913,0.923,0.0792,0.1,117.94
6331,15551,odesza,loyal,False,0.497,0.925,2,-4.489,0.0745,0.00523,0.781,0.222,0.262,139.961
6332,15554,umi,wish that i could,False,0.786,0.536,0,-7.955,0.0526,0.253,0.000172,0.183,0.375,119.043
6333,15556,sky mccreery,insane,True,0.806,0.405,6,-11.277,0.0727,0.508,0.0915,0.104,0.329,119.961
6334,15558,kid travis,link up,True,0.703,0.469,1,-12.51,0.0724,0.0803,1.68e-06,0.137,0.762,77.012
6335,15560,weston estate,sixty,False,0.516,0.459,11,-10.234,0.163,0.528,1.39e-05,0.117,0.184,80.963
6336,15563,keshi,onoffonoff,True,0.493,0.709,7,-5.681,0.107,0.512,0.0,0.0858,0.399,80.064
6337,15565,lakey inspired,blue boi,False,0.807,0.229,10,-12.842,0.0647,0.739,0.901,0.0663,0.348,139.967
6338,15566,rocco,spin you round,False,0.663,0.283,1,-15.806,0.0899,0.27,0.0,0.189,0.387,146.228
6339,15568,hinshi,slow down,False,0.701,0.311,2,-15.148,0.132,0.644,0.928,0.0809,0.0624,150.021
6340,15569,justin park,shady,False,0.684,0.539,2,-7.526,0.0894,0.079,0.0,0.165,0.309,99.924
6341,15576,yaeow,fade away(losing you),False,0.666,0.386,10,-13.636,0.0417,0.244,0.113,0.605,0.312,75.023
6342,15577,moxas,love curse,True,0.757,0.499,8,-10.666,0.0553,0.667,3.25e-06,0.109,0.55,112.051
6343,15578,mokita,when i see you,False,0.649,0.568,10,-10.051,0.0496,0.46,0.0,0.0933,0.325,116.793
6344,15579,rangga jones,other half,False,0.602,0.483,1,-10.294,0.209,0.705,2.76e-06,0.0879,0.237,85.117
6345,15580,slchld,maybe we need a break,False,0.446,0.409,9,-4.812,0.0547,0.766,0.0,0.0891,0.348,80.111
6346,15581,beach fossils,sleep apnea,False,0.553,0.685,2,-10.624,0.0266,0.145,0.859,0.138,0.491,79.998
6347,15583,fiji blue,up down,False,0.652,0.45,0,-8.03,0.0361,0.817,0.0,0.121,0.427,152.979
6348,15584,cody lovaas,flowers on the freeway,False,0.757,0.492,0,-5.642,0.337,0.405,0.0,0.203,0.284,76.038
6349,15588,ely waves,just hold me,False,0.704,0.566,10,-10.917,0.346,0.258,0.0,0.0564,0.323,118.142
6350,15589,sarah kang,now i know,False,0.455,0.242,1,-13.908,0.0528,0.883,4.72e-06,0.1,0.323,147.937
6351,15591,lullaboy,someone like u,False,0.588,0.178,8,-17.502,0.0489,0.877,0.0,0.107,0.358,129.763
6352,15592,danny g,everybody dies in their nightmares,True,0.691,0.805,7,-7.072,0.116,0.732,0.0,0.271,0.87,129.508
6353,15596,tenno,flower of memories,False,0.447,0.314,3,-13.659,0.041,0.835,0.96,0.134,0.134,123.936
6354,15597,tenno,tabibito,False,0.682,0.34,3,-16.013,0.0551,0.521,0.873,0.195,0.266,134.028
6355,15599,tenno,nature's temple,False,0.576,0.405,10,-15.585,0.0433,0.779,0.93,0.0972,0.133,130.057
6356,15602,weston estate,saturday nights,False,0.573,0.747,0,-7.095,0.0761,0.695,1.05e-05,0.103,0.632,172.159
6357,15603,rei brown,forever,False,0.635,0.444,7,-11.772,0.039,0.656,0.00513,0.105,0.758,159.962
6358,15606,rini,out of the blue,False,0.596,0.4,11,-6.245,0.0284,0.566,0.000246,0.29,0.227,79.018
6359,15607,lund,low,True,0.745,0.438,4,-7.018,0.0326,0.678,0.112,0.125,0.0409,119.99
6360,15608,maasho,boyfriend,False,0.715,0.275,1,-13.382,0.057,0.584,8.73e-06,0.129,0.321,107.945
6361,15610,tomppabeats,will you stay here with me,False,0.775,0.345,1,-9.911,0.372,0.591,0.409,0.105,0.872,81.046
6362,15614,finding hope,no matter what,False,0.597,0.127,7,-18.746,0.0292,0.894,0.192,0.105,0.0574,103.962
6363,15615,justin park,you don't know,False,0.655,0.345,10,-10.025,0.0868,0.356,0.0,0.1,0.614,125.981
6364,15619,keshi,talk,True,0.644,0.74,10,-6.233,0.0323,0.455,0.0,0.1,0.718,140.033
6365,15620,hybs,would you mind,False,0.712,0.64,0,-7.811,0.0401,0.607,0.599,0.324,0.684,94.992
6366,15622,shady moon,love sick,True,0.849,0.307,10,-12.631,0.228,0.767,4.62e-06,0.097,0.359,116.031
6367,15625,jbee,24's,True,0.54,0.538,7,-10.838,0.389,0.329,0.0,0.106,0.607,97.542
6368,15628,thuy,playing tricks,False,0.67,0.412,4,-8.213,0.0779,0.638,1.75e-05,0.0678,0.281,130.005
6369,15636,fenekot,off the deep end,False,0.885,0.301,7,-10.622,0.0482,0.73,0.107,0.359,0.488,122.025
6370,15637,fenekot,atlantis,False,0.561,0.407,8,-10.254,0.111,0.783,0.455,0.472,0.318,165.862
6371,15638,lofi.samurai,water,False,0.814,0.43,7,-13.563,0.263,0.824,0.647,0.108,0.742,80.015
6372,15641,bahramji & maneesh de moor,dreamcatcher,False,0.528,0.274,7,-12.052,0.0729,0.379,0.54,0.142,0.0486,129.982
6373,15645,dvwn,no problem,False,0.439,0.266,2,-7.548,0.0329,0.57,0.0,0.108,0.242,69.611
6374,15647,tenno,a new beginning,False,0.312,0.315,5,-15.185,0.0522,0.922,0.908,0.117,0.198,122.008
6375,15648,tenno,grace,False,0.32,0.373,2,-11.963,0.0432,0.563,0.931,0.318,0.0669,66.011
6376,15649,mount kimbie,se15,False,0.449,0.499,10,-10.375,0.0342,0.77,0.821,0.0981,0.395,82.008
6377,15651,pink sweat$,coke & henny pt. 2,False,0.807,0.287,1,-9.852,0.0386,0.6,0.0,0.105,0.466,89.975
6378,15654,mosss,idk,False,0.416,0.452,5,-11.233,0.0589,0.936,0.514,0.257,0.247,73.605
6379,15655,shoffy,cool again,False,0.803,0.449,11,-6.861,0.0745,0.443,3.32e-05,0.127,0.655,90.077
6380,15656,saib,in your arms,False,0.739,0.28,0,-17.212,0.0929,0.697,0.0133,0.362,0.755,142.912
6381,15657,potsu,lovesick,False,0.804,0.577,10,-14.929,0.14,0.922,0.939,0.113,0.181,79.486
6382,15660,peach tinted,the unknown,False,0.594,0.69,0,-10.239,0.0315,0.151,0.543,0.366,0.726,136.529
6383,15661,grizzly bear,two weeks,False,0.537,0.712,5,-5.597,0.0286,0.289,0.00568,0.08,0.704,159.871
6384,15662,sky mccreery,just to break my heart,False,0.651,0.205,9,-10.572,0.0465,0.719,0.000832,0.122,0.123,110.016
6385,15663,jaylon ashaun,strawberries and wine,False,0.726,0.618,2,-7.073,0.0571,0.481,0.0,0.0945,0.374,110.068
